J1733-130,"NRAO 530,QSO B1730-130,HB89 1730-130",263.2613,-13.0804,ExtraGalactic-AGN,,-1
J1733-333,"H 1730-333,Rapid Burster",263.3504,-33.3878,Galactic-Compact-Binary-NS,0.032413,9.261
J1734-260,"1RXS J173413.0-260527,KS 1731-260",263.556,-26.0885,Galactic-Compact-Binary-NS/BH,,-1
J1735-329,IGR J17354-3255,263.8375,-32.9369,Others,,-1
J1738-269,"SLX 1735-269,1RXS J173817.0-265940",264.571333,-26.994056,Galactic-Compact-Binary-NS/BH,0.030512,8.718
J1738-444,"H 1735-444,V926 Sco",264.7429,-44.45,Galactic-Compact-Binary-NS/BH,0.858543,245.298
J1740+521,HB89 1739+522,265.1541,52.1954,ExtraGalactic-AGN,,-1
J1740-281,IGR J17407-2808,265.1717,-28.1472,Others,,-1
J1742-277,"GRS 1739-278,SAXWFC J1742.7-2744.9",265.665,-27.7477,Galactic-Compact-Binary-BH,-0.0019,-0.543
J1743-297,"1E 1740.7-2942,SAXWFC J1743.8-2945.1",265.9762,-29.7395,Galactic-Compact-Binary-NS/BH,,-1
J1745-290,Galactic Center Region,266.4168,-29.0078,Galactic-Center,0.3302,94.343
J1746-288,"GRO J1744-28,SAXWFC J1744.5-2844.6",266.5,-28.8667,Galactic-Compact-Binary-NS/BH,,-1
J1746-295,"2E 1742.9-2929,GC X-1",266.5229,-29.5153,Galactic-Compact-Binary-NS/BH,0.370753,105.929
J1746-322,"H 1743-322,XTE J17464-3213",266.565,-32.2335,Galactic-Compact-Binary-BH,-0.023594,-6.741
J1747-265,"GX 3+1,1RXS J174755.8-263352",266.9833,-26.5636,Galactic-Compact-Binary-NS,0.703798,201.085
J1747-273,IGR J17473-2721,266.8252,-27.3441,Others,,-1
J1747-300,"1RXS J174725.6-300241,SLX 1744-300",266.8558,-30.0447,Galactic-Compact-Binary-NS/BH,,-1
J1748-203,"NGC 6440,4U 1745-203,H 1745-203,SAX J1748.8-2021",267.2225,-20.3619,Galactic-Compact-Binary-NS,0.028033,8.009
J1748-248,"Terzan 5,EXO 1745-248,IGR J17480-2446",267.2333,-24.895,Galactic-Compact-Binary-NS/BH,0.266162,76.046
J1748-284,"XTE J1748-288,AXJ 1748.0-2829",267.0211,-28.4838,Galactic-Compact-Binary-NS/BH,,-1
J1749-266,"GRO J1750-27,AX J1749.1-2639",267.275,-26.65,Galactic-Compact-Binary-NS/BH,,-1
J1749-281,Swift J1749.4-2807,267.3831,-28.1349,Galactic-Compact-Binary-NS/BH,,-1
J1749-283,IGR J17497-2821,267.4087,-28.3547,NA,,-1
J1749-332,"SLX 1746-331,RX J1749.8-3312",267.4517,-33.2042,Galactic-Compact-Binary-NS/BH,0.053209,15.203
J1750-290,SAX J1750.8-2900,267.6,-29.0383,Galactic-Compact-Binary-NS/BH,,-1
J1750-312,"GRS 1747-312,SAXWFC J1750.8-3116.5",267.6896,-31.2922,Galactic-Compact-Binary-NS/BH,0.074705,21.344
J1750-370,"4U 1746-37,H 1746-370",267.5529,-37.0522,Galactic-Compact-Binary-NS/BH,-0.005406,-1.545
J1751-306,"XTE J1751-305,SAXWFC J1751.2-3037.7",267.7917,-30.6281,Galactic-Compact-Binary-NS/BH,,-1
J1751-309,IGR J17511-3057,267.775,-30.95,NA,,-1
J1752-223,XTE J1752-223,268.0631,-22.3427,Galactic-Compact-Binary-BH,0.039251,11.215
J1752-316,"SAX J1752.3-3138,INTREF 865",268.1,-31.6283,Galactic-Compact-Binary-NS/BH,,-1
J1753-014,Swift J1753.5-0127,268.3678,-1.4517,Galactic-Compact-Binary-BH,0.021868,6.248
J1753-238,SAX J1753.5-2349,268.375,-23.8167,Others,,-1
J1756-251,Swift J1756.9-2508,269.2383,-25.1073,Galactic-Compact-Binary-NS/BH,,-1
J1759-220,"XTE J1759-220,KRL2007b 297,IGR J17597-2201",269.9417,-22.015,Galactic-Compact-Binary-NS/BH,,-1
J1801-205,"GX 9+1,1RXS J180132.3-203132",270.3846,-20.5289,Galactic-Compact-Binary-NS/BH,1.927761,550.789
J1801-250,"GX 5-1,1RXS J180108.7-250444",270.2842,-25.0792,Galactic-Compact-Binary-NS/BH,3.441524,983.293
J1801-257,"GRS 1758-258,1RXS J180112.6-254435",270.3029,-25.7406,Galactic-Compact-Binary-NS/BH,,-1
J1802-202,IGR J18027-2017,270.6662,-20.2869,Galactic-Compact-Binary-NS/BH,,-1
J1805-205,SAX J1805.5-2031,271.3771,-20.5184,Others,,-1
J1806-222,SAX J1806.5-2215,271.625,-22.25,Others,,-1
J1806-245,"2S 1803-245,SAXWFC J1806.9-2434.7",271.7138,-24.5789,Galactic-Compact-Binary-NS/BH,,-1
J1806-294,XTE J1807-294,271.7492,-29.4083,Galactic-Compact-Binary-NS/BH,0.040009,11.431
J1807-290,V5585 Sgr,271.8616,-29.0119,Galactic-Compact-Binary-WD,,-1
J1808-204,SGR 1806-20,272.1638,-20.411,Galactic-Compact-Isolated,,-1
J1808-369,"SAX J1808.4-3658,V4580 Sgr",272.1147,-36.979,Galactic-Compact-Binary-NS,0.019214,5.49
J1809-197,"XTE J1810-197,AXP J1810-197",272.4629,-19.7311,Galactic-Compact-Isolated,0.037241,10.64
J1810-261,"SAX J1810.8-2609,V4722 Sgr",272.6853,-26.1503,Galactic-Compact-Binary-NS,-0.048042,-13.726
J1811-194,"PSR J1811-1925,PSR J1811-1926",272.8718,-19.4243,Galactic-Compact-Isolated,,-1
J1813-178,"AGPS 273.4-17.8,HESS J1813-178",273.3629,-17.8489,Galactic-SNR,,-1
J1813-337,"XTE J1814-338 with XTE J1817-330,V5511 Sgr",273.4126,-33.77286,Galactic-Compact-Binary-NS/BH,,-1
J1814-171,"GX 13+1,Sgr XR-2,V5512 Sgr",273.6315,-17.1574,Galactic-Compact-Binary-NS/BH,1.306948,373.414
J1815-120,"3A 1812-121,1RXS J181506.1-120545",273.7758,-12.0964,Galactic-Compact-Binary-NS/BH,,-1
J1816+498,AM Her,274.0555,49.8678,Galactic-Compact-Binary-WD,-0.02908,-8.309
J1816-140,"GX 17+2,NP Ser",274.0058,-14.0364,Galactic-Compact-Binary-NS/BH,2.704524,772.721
J1817-330,XTE J1817-330 with XTE J1814-338,274.431375,-33.01875,Galactic-Compact-Binary-NS/BH,,-1
J1818+144,SAX J1818.7+1424,274.6833,14.4033,Others,,-1
J1818-170,SAX J1818.6-1703,274.6579,-17.0466,Galactic-Compact-Binary-NS/BH,,-1
J1818-245,XTE J1818-245,274.6033,-24.5375,Others,,-1
J1819-254,"V4641 Sgr,SAX J1819.3-2525",274.8401,-25.4072,Galactic-Compact-Binary-NS/BH,0.040008,11.431
J1820-145,AX J1820.5-1434,275.1229,-14.5733,Galactic-Compact-Binary-NS/BH,,-1
J1823-303,"NGC 6624,H 1820-303",275.9195,-30.3608,Galactic-Compact-Binary-NS/BH,1.003683,286.767
J1824+304,"CIZA J1824.1+3029,1RXS J182407.7+302933",276.0325,30.4925,ExtraGalactic-Cluster_of_Galaxies,,-1
J1824-144,XTE J1824-141,276.099,-14.4154,Others,,-1
J1825-000,"H 1822-000,1RXS J182522.1-000038",276.3417,-0.0119,Galactic-Compact-Binary-NS/BH,0.059733,17.067
J1825-371,"4U 1822-371,V691 CrA",276.445,-37.10528,Galactic-Compact-Binary-NS,0.176845,50.527
J1826-148,"LS 5039.,V479 Sct",276.5627,-14.8484,Galactic-Compact-Binary-NS/BH,,-1
J1828-106,"SAX J1828.5-1037,USNO-A2.0 0750-13265703",277.1415,-10.6165,Others,-0.002615,-0.747
J1829-237,"GS 1826-238,V4634 Sgr",277.3675,-23.7969,Galactic-Compact-Binary-NS,0.541238,154.639
J1833-085,SGR 1833-0832,278.4352,-8.5188,Galactic-Compact-Isolated,-0.009479,-2.708
J1833-210,"PKS 1830-21,PKS 1830-211",278.4162,-21.061,ExtraGalactic-AGN,,-1
J1835+326,3C 382,278.7641,32.6964,ExtraGalactic-AGN,0.011179,3.194
J1835-329,"RX J1832-33,XB 1832-330",278.9338,-32.9914,Galactic-Compact-Binary-NS/BH,0.032651,9.329
J1839+050,"Ser X-1,MM Ser",279.9896,5.0358,Galactic-Compact-Binary-NS/BH,0.899846,257.099
J1841-049,"1E 1841-045,PSR J1841-0456,Kes 73",280.3306,-4.9364,Galactic-Compact-Isolated,0.064985,18.567
J1842+797,3C 390.3,280.5375,79.7714,ExtraGalactic-AGN,0.027054,7.73
J1842-114,Swift J1842.5-1124,280.5722,-11.4168,Galactic-Compact-Binary-BH,-0.015904,-4.544
J1844-029,"AX J1844.8-0258,AX J1845-0258",281.2208,-2.9333,Galactic-Compact-Binary-NS/BH,,-1
J1845+008,"GS 1843+00,b 336",281.4125,0.8917,Galactic-Compact-Binary-Pulsar,0.006245,1.784
J1846-029,"AX J1846.4-0258,PSR J1846-0258",281.6021,-2.9744,Galactic-Compact-Isolated,,-1
J1848+005,V603 Aql,282.2277,0.5841,Galactic-Compact-Binary-WD,,-1
J1853-087,"4U 1850-086,H 1850-087",283.2702,-8.7057,Galactic-Compact-Binary-NS/BH,0.008732,2.495
J1855-026,XTE J1855-026,283.8767,-2.6047,Galactic-Compact-Binary-Pulsar,-0.078244,-22.355
J1855-311,V1223 Sgr,283.7593,-31.1635,Galactic-Compact-Binary-WD,0.343232,98.066
J1858+226,"XTE J1859+226,SAXWFC J1858.7+2240.0",284.6787,22.6659,Galactic-Compact-Binary-NS/BH,-0.01586,-4.531
J1900-249,HETE J1900.1-2455,285.036,-24.9205,Galactic-Compact-Binary-NS/BH,0.005402,1.543
J1901+014,XTE J1901+014,285.4174,1.4536,Galactic-Compact-Binary-NS/BH,0.011181,3.195
J1903+031,4U 1901+03,285.9046,3.1919,Galactic-Compact-Binary-Pulsar,0.001175,0.336
J1909+098,"4U 1907+09,H 1907+097",287.407917,9.830278,Galactic-Compact-Binary-NS/BH,0.090866,25.962
J1910+075,"4U 1909+07,4U 1908+075,SAXWFC J1910.8+0735.6",287.7,7.5961,Galactic-Compact-Binary-NS/BH,0.075299,21.514
J1911+005,"Aql X-1,V1333 Aql",287.8167,0.585,Galactic-Compact-Binary-NS,0.024146,6.899
J1911+049,"SS 433,V1343 Aql",287.9565,4.9827,Galactic-Compact-Binary-NS/BH,0.062654,17.901
J1914+098,IGR J19140+0951,288.5176,9.8829,Galactic-Compact-Binary-NS/BH,,-1
J1915+109,"GRS 1915+105,V1487 Aql",288.7983,10.9456,Galactic-Compact-Binary-BH,0.100491,28.712
J1915-241,HD179949,288.8884,-24.1794,Galactic-Star,,-1
J1918-052,"4U 1916-053,V1405 Aql",289.6991,-5.2364,Galactic-Compact-Binary-NS,0.022652,6.472
J1920+439,Abell 2319,290.1888,43.9619,ExtraGalactic-Cluster_of_Galaxies,,-1
J1921-586,ESO 141-55,290.3092,-58.6708,ExtraGalactic-AGN,-0.027603,-7.887
J1924+502,CH Cyg,291.1383,50.2442,Galactic-Compact-Binary-WD,,-1
J1924-292,"1ES 1921-293,HB89 1921-293",291.2127,-29.2417,ExtraGalactic-AGN,,-1
J1937-062,"1H 1934-063,2MASX J19373299-0613046",294.3876,-6.218,ExtraGalactic-AGN,0.088141,25.183
J1942-103,NGC 6814 with V1432 Aql,295.6683,-10.3233,Unknown,0.015495,4.427
J1945+273,"XTE J1946+274,SAXWFC J1945.7+2721.4",296.4167,27.3561,Galactic-Compact-Binary-Pulsar,-0.016774,-4.793
J1949+302,"KS 1947+300,b 367",297.3983,30.2086,Galactic-Compact-Binary-Pulsar,0.033349,9.528
J1955+320,"4U 1954+319,1RXS J195541.5+320546",298.9261,32.0969,Galactic-Compact-Binary-Pulsar,0.07516,21.474
J1958+352,"Cyg X-1,V1357 Cyg",299.5903,35.2016,Galactic-Compact-Binary-BH,2.078109,593.745
J1959+117,"4U 1957+115,V1408 Aql",299.8508,11.7097,Galactic-Compact-Binary-BH,0.069742,19.926
J1959+407,Cyg A,299.8682,40.7339,ExtraGalactic-AGN,0.009879,2.823
J1959+651,"1ES 1959+650,QSO B1959+650,2MASX J19595975+6508547",299.9994,65.1485,ExtraGalactic-AGN,0.021747,6.213
J2002+252,GS 2000+251,300.7066,25.2365,Galactic-Compact-Binary-BH,0.018315,5.233
J2009-488,"PKS 2005-489,HB89 2005-489",302.3557942,-48.8315889,ExtraGalactic-AGN,,-1
J2012-568,Abell 3667,303.13,-56.83,ExtraGalactic-Cluster_of_Galaxies,0.026184,7.481
J2023+318,4C 31.56,305.8292,31.884,ExtraGalactic-AGN,,-1
J2024+338,"V404 Cyg,GS 2023+338",306.0158,33.8676,Galactic-Compact-Binary-BH,0.007801,2.229
J2032+376,"EXO 2030+375,V2246 Cyg",308.0633,37.6375,Galactic-Compact-Binary-Pulsar,0.012398,3.542
J2032+409,"Cyg X-3,V1521 Cyg",308.1077,40.9577,Galactic-Compact-Binary-BH,0.42312,120.891
J2042+751,4C +74.26,310.6549,75.134,ExtraGalactic-AGN,-0.036462,-10.418
J2044-107,Mrk 509,311.0407,-10.7235,ExtraGalactic-AGN,0.08283,23.666
J2051+306,Cyg Loop,312.775,30.6833,Galactic-SNR,-0.012854,-3.673
J2058+417,"GRO J2058+42,SAXWFC J2058.8+4147.6",314.6892,41.7936,Galactic-Compact-Binary-Pulsar,-0.011621,-3.32
J2102+457,V407 Cyg,315.5409,45.7758,Galactic-Compact-Binary-WD,0.037158,10.617
J2103+457,SAX J2103.5+4545,315.8988,45.7515,Galactic-Compact-Binary-Pulsar,-0.022256,-6.359
J2124+511,4C 50.55,321.0792,51.1131,ExtraGalactic-AGN,-0.055668,-15.905
J2129+121,"M 15,4U 2127+119",322.4932,12.1668,Galactic-Compact-Binary-NS,0.01635,4.671
J2131-121,HB89 2128-123,322.8969,-12.118,ExtraGalactic-AGN,,-1
J2138+263,1RXS J213807.1+261958,324.53,26.3328,Galactic-Compact-Binary-WD,,-1
J2139+569,"Cep X-4,V490 Cep",324.878,56.9861,Galactic-Compact-Binary-Pulsar,0.027062,7.732
J2142+435,SS Cyg,325.6784,43.5861,Galactic-Compact-Binary-WD,0.031006,8.859
J2144+383,Cyg X-2,326.1717,38.3217,Galactic-Compact-Binary-NS/BH,1.065736,304.496
J2158-302,"PKS 2155-304,HB89 2155-304",329.7169,-30.2256,ExtraGalactic-AGN,0.003568,1.019
J2202+422,BL Lac,330.6804,42.2778,ExtraGalactic-AGN,,-1
J2207+545,"4U 2206+543,1RXS J220755.4+543111",331.9808,54.5197,Galactic-Compact-Binary-Pulsar,0.208397,59.542
J2208+457,AR Lac,332.1701,45.7423,Galactic-Star,,-1
J2212+239,PKS 2209+236,333.0249,23.9279,ExtraGalactic-AGN,,-1
J2217-083,FO Aqr,334.48,-8.351,Galactic-Compact-Binary-WD,0.09905,28.3
J2224+543,SAX J2224.9+5421,336.2167,54.365,Others,,-1
J2225-049,3C 446,336.4469,-4.9504,ExtraGalactic-AGN,,-1
J2232+117,"CTA 102,HB89 2230+114",338.1517,11.7308,Galactic-Compact-Binary-NS/BH,,-1
J2242+297,"Ark 564,MCG +05-53-012",340.6645,29.725,ExtraGalactic-AGN,0.02636,7.531
J2250-281,PMN J2250-2806,342.6852,-28.1098,Others,,-1
J2253+161,3C 454.3,343.4906,16.1482,ExtraGalactic-AGN,0.005093,1.455
J2254-175,MR 2251-178,343.5242,-17.5819,ExtraGalactic-AGN,0.055165,15.761
J2255-031,AO Psc,343.825,-3.1778,Galactic-Compact-Binary-WD,-0.051676,-14.765
J2301+588,"2E 2259.0+5836,1RXS J230109.7+585242",345.2904,58.8783,Galactic-Compact-Binary-NS/BH,,-1
J2304-086,Mrk 926,346.1812,-8.6857,ExtraGalactic-AGN,-0.038118,-10.891
J2313+026,"SZ Psc,HD219113",348.349,2.6756,Galactic-Star,0.018116,5.176
J2323+421,1ES 2321+419,350.9688,42.1819,ExtraGalactic-AGN,-0.012929,-3.694
J2323+588,"Cas A,SNR G111.7-02.1",350.85,58.815,Galactic-SNR,0.122684,35.053
J2347+517,"1ES 2344+514,2MASX J23470479+5142179",356.7702,51.705,ExtraGalactic-AGN,,-1
J2347-282,Abell 4038,356.8796,-28.2028,ExtraGalactic-Cluster_of_Galaxies,,-1
J2355+286,II Peg,358.7669,28.6337,Galactic-Star,0.028865,8.247
J1725-329,IGR J17254-3257,261.3563,-32.9547,Galactic-Compact-Binary-NS,,-1
J0028+592,V709 Cas,7.2035,59.2894,Galactic-Compact-Binary-WD,0.014513,4.147
J0258+135,Abell 401,44.7371,13.5822,ExtraGalactic-Cluster_of_Galaxies,0.009437,2.696
J0053-724,SXP46.6,13.4771,-72.4456,Galactic-Compact-Binary-Pulsar,,-1
J0209+524,LEDA 138501,32.4058,52.4443,ExtraGalactic-AGN,0.014377,4.108
J0525+348,V582 Aur,81.4667,34.8751,Galactic-Compact-Binary-WD,,-1
J0531-670,Nova LMC 2009-2,82.8667,-67.0939,Galactic-Compact-Binary-WD,,-1
J0540-666,Nova LMC 2009-1,85.175,-66.6667,Galactic-Compact-Binary-WD,,-1
J0837-428,"GS 0836-429,4U 0836-42",129.3458,-42.8867,Galactic-Compact-Binary-NS,,-1
J0955+690,M 81,148.8882,69.0653,ExtraGalactic-AGN,,-1
J1331-639,V1213 Cen,202.8167,-63.96,Galactic-Compact-Binary-WD,,-1
J1408-619,MAXI J1409-619,212.01068,-61.9834,Galactic-Compact-Binary-Pulsar,-0.015413,-4.404
J1452-598,SAX J1452.8-5949,223.2054,-59.8217,Galactic-Compact-Binary-Pulsar,,-1
J1632+055,Abell 2204,248.1904,5.5786,ExtraGalactic-Cluster_of_Galaxies,,-1
J1649-438,IGR J16493-4348,252.3623,-43.8192,Galactic-Compact-Binary-Pulsar,,-1
J1655-380,V1311 Sco,253.8048,-38.063,Galactic-Compact-Binary-WD,,-1
J1659-152,MAXI J1659-152,254.757,-15.2579,Galactic-Compact-Binary-BH,0.035526,10.15
J1706-372,V1310 Sco,256.5314,-37.2409,Galactic-Compact-Binary-WD,,-1
J1739-216,V2673 Oph,264.9204,-21.664,Galactic-Compact-Binary-WD,,-1
J1744-260,V5581 Sgr,266.0353,-26.0965,Galactic-Compact-Binary-WD,,-1
J1745-200,V5582 Sgr,266.2725,-20.056,Galactic-Compact-Binary-WD,,-1
J1753-282,V5586 Sgr,268.2625,-28.2054,Galactic-Compact-Binary-WD,,-1
J1807-337,V5583 Sgr,271.782,-33.7761,Galactic-Compact-Binary-WD,,-1
J1831-163,V5584 Sgr,277.8866,-16.3188,Galactic-Compact-Binary-WD,,-1
J1843-076,V496 Sct,280.9402,-7.6115,Galactic-Compact-Binary-WD,,-1
J1847-037,V1723 Aql,281.9099,-3.7872,Galactic-Compact-Binary-WD,,-1
J1858+034,XTE J1858+034,284.6875,3.431667,Galactic-Compact-Binary-Pulsar,-0.003317,-0.948
J1914+152,V1722 Aql,288.5405,15.2763,Galactic-Compact-Binary-WD,,-1
J2058+438,"V2493 Cyg,LkHA 188 G4",314.571,43.8954,Galactic-Star,,-1
J1227-488,XSS J12270-4859,186.9954167,-48.89555556,Unknown,0.040505,11.573
J0556-331,MAXI J0556-332,89.193,-33.17451,Galactic-Compact-Binary-NS,-0.012353,-3.529
J2331+199,EQ Peg,352.9674,19.9373,Galactic-Star,0.011973,3.421
J1843-037,Swift J1843.5-0343,280.899,-3.7296,Galactic-Compact-Binary-Pulsar,0.032626,9.322
J1357-095,Swift J1357.2-0933,209.32,-9.544,Unknown,0.008953,2.558
J2041-324,AT Mic,310.4632,-32.4352,Galactic-Star,-0.04136,-11.817
J1517-243,"AP Lib,PKS B1514-241",229.4242,-24.3721,ExtraGalactic-AGN,-0.020627,-5.893
J0744+035,YZ CMi,116.1674,3.5525,Galactic-Star,0.080745,23.07
J1747-235,V5587 Sgr,266.943,-23.587,Galactic-Compact-Binary-WD,,-1
J1747-288,"SAX J1747.0-2853,1A 1743-288",266.7608,-28.883,Galactic-Compact-Binary-NS,0.341077,97.451
J1644+575,Swift J164449.3+573451,251.20787,57.58334,Unknown,-0.018663,-5.332
J1848-031,IGR J18483-0311,282.070833,-3.171667,Galactic-Compact-Binary-Pulsar,0.076388,21.825
J1543-564,MAXI J1543-564,235.822833,-56.413583,Galactic-Compact-Binary-BH,-0.000172,-0.049
J2058+052,Swift J2058.4+0516,314.58272,5.22583,Unknown,0.044893,12.827
J1329+471,M 51,202.4696,47.1953,ExtraGalactic-Galaxy,-0.074751,-21.357
J1810-230,V5588 Sgr,272.589,-23.0918,Galactic-Compact-Binary-WD,,-1
J1655-386,V1312 Sco,253.7894,-38.6346,Galactic-Compact-Binary-WD,,-1
J1841-055,"IGR J18410-0535,AX1841.0-0536",280.2518,-5.5963,Galactic-Compact-Binary-NS/BH,0.041934,11.981
J1111-826,Swift J1112.2-8238,167.94718,-82.64561,Galactic-Compact-Binary-NS/BH,0.060033,17.152
J1619-281,"IGR J16194-2810,1RXS J161933.6-280736,Swift J1619.4-2808",244.889,-28.1277,Galactic-Compact-Binary-NS,-0.053081,-15.166
J1822-160,Swift J1822.3-1606,275.5763,-16.0742,Galactic-Compact-Binary-NS/BH,0.022644,6.47
J1834-087,"Swift J1834.9-0846,SGR 1834.9-0846",278.71751,-8.76597,Galactic-Compact-Isolated,-0.003401,-0.972
J1922-172,Swift J1922.7-1716,290.654167,-17.284167,Galactic-Compact-Binary-NS/BH,-0.012001,-3.429
J1454-550,"PR Lupi,Nova Lupi 2011",223.5833,-55.0842,Galactic-Compact-Binary-WD,,-1
J1835-193,MAXI J1836-194,278.93097,-19.32004,Galactic-Compact-Binary-BH,0.002836,0.81
J1636-415,Nova Sco 2011 No.2,249.1845,-41.5438,Galactic-Compact-Binary-WD,,-1
J0418+575,SGR 0418+5729,64.641113,57.539697,Galactic-Compact-Isolated,-0.23947,-68.42
J0136+661,IGR J01363+6610,24.0583,66.1917,Galactic-Compact-Binary-Pulsar,,-1
J0147+613,RX J0146.9+6121,26.7509,61.3566,Galactic-Compact-Binary-Pulsar,,-1
J0158+672,IGR J01583+6713,29.5758,67.2239,Galactic-Compact-Binary-Pulsar,,-1
J0522+376,EXO 051910+3737.7,80.6468,37.676,Galactic-Compact-Binary-Pulsar,,-1
J0555+287,4U 0548+29,88.9779,28.785,Galactic-Compact-Binary-Pulsar,,-1
J0607+220,IGR J06074+2205,91.8609,22.0966,Galactic-Compact-Binary-Pulsar,0.018683,5.338
J0159-742,MAXI J0158-744,29.8565,-74.2579,Galactic-Compact-Binary-WD,0.001606,0.459
J0728-261,4U 0728-25,112.2232,-26.108,Galactic-Compact-Binary-Pulsar,0.010649,3.043
J0234-437,CC Eri,38.594029,-43.796355,Galactic-Star,0.023736,6.782
J0555+074,Betelgeuse,88.7929,7.4071,Galactic-Star,-0.007434,-2.124
J1629-264,Antares,247.3519,-26.432,Galactic-Star,0.109236,31.21
J1325-111,Spica,201.2982,-11.1613,Galactic-Star,0.010253,2.929
J1043+117,M 95,160.9906,11.7036,ExtraGalactic-Galaxy,0.065478,18.708
J0819+707,UGC 4305,124.7707,70.72,Galactic-Compact-Binary-BH,0.010113,2.889
J1306-704,MAXI J1305-704,196.73065,-70.45139,Galactic-Compact-Binary-BH,0.043391,12.397
J1342-200,MAXI J1342-200,205.715,-20.07,Unknown,,-1
J1910-057,"MAXI J1910-057,Swift J1910.2-0546",287.576,-5.785,Galactic-Compact-Binary-BH,0.007979,2.28
J1013-450,GRS 1009-45,153.40125,-45.07527,Galactic-Compact-Binary-BH,,-1
J2123-057,XTE J2123-058,320.81058,-5.798027,Galactic-Compact-Binary-NS,,-1
J1719-283,IGR J17191-2821,259.8083,-28.3267,Galactic-Compact-Binary-NS,0.03733,10.666
J1647-227,MAXI J1647-227,251.96,-22.75,Galactic-Compact-Binary-NS,-0.087114,-24.89
J1807-228,MAXI J1807-228,271.96,-22.8,Unknown,,-1
J1144-611,IGR J11435-6109,176.0013,-61.1268,Galactic-Compact-Binary-Pulsar,,-1
J1550-543,1E 1547.0-5408,237.725458,-54.306583,Galactic-Compact-Isolated,0.087426,24.979
J1838-654,ESO 103-035,279.5848,-65.4275,ExtraGalactic-AGN,-0.030964,-8.847
J2136-624,1RXS J213623.1-622400,324.0964,-62.4002,ExtraGalactic-AGN,0.002485,0.71
J2202-318,NGC 7172,330.5079,-31.8699,ExtraGalactic-AGN,0.00526,1.503
J2213-243,ESO 533-2,333.4435,-24.3368,ExtraGalactic-AGN,-0.245219,-70.063
J0123-588,Fairall 9,20.9406,-58.8057,ExtraGalactic-AGN,-0.003205,-0.916
J1338+045,NGC 5252,204.5661,4.5425,ExtraGalactic-AGN,-0.072503,-20.715
J2303+088,NGC 7469,345.8153,8.8737,ExtraGalactic-AGN,-0.077314,-22.09
J0034-790,2MASX J00341665-7905204,8.5694,-79.089,ExtraGalactic-AGN,0.007688,2.197
J0048+319,Mrk 348,12.1964,31.957,ExtraGalactic-AGN,0.026487,7.568
J1836-594,Fairall 49,279.2427,-59.4023,ExtraGalactic-AGN,0.068467,19.562
J0300-108,MCG -02-08-038,45.0179,-10.8246,ExtraGalactic-AGN,0.032617,9.319
J1145-184,2MASX J11454045-1827149,176.4186,-18.4542,ExtraGalactic-AGN,0.021291,6.083
J0920-080,MCG -01-24-012,140.1927,-8.0562,ExtraGalactic-AGN,0.046203,13.201
J0342-212,ESO 548-81,55.5155,-21.2444,ExtraGalactic-AGN,-0.019566,-5.59
J0959-312,2MASX J09594263-3112581,149.9276,-31.2162,ExtraGalactic-AGN,-0.008359,-2.388
J1548-137,NGC 5995,237.1038,-13.7576,ExtraGalactic-AGN,-0.044605,-12.744
J2008-610,NGC 6860,302.195,-61.0999,ExtraGalactic-AGN,0.003258,0.931
J0228+313,NGC 931,37.0603,31.3115,ExtraGalactic-AGN,0.033397,9.542
J0426-572,1H 0419-577,66.503,-57.2005,ExtraGalactic-AGN,-0.003511,-1.003
J0234+325,NGC 973,38.5838,32.5056,ExtraGalactic-AGN,0.017754,5.073
J2138+320,2MASX J21383340+3205060,324.6392,32.085,ExtraGalactic-AGN,0.001099,0.314
J0333-361,NGC 1365,53.4017,-36.14,ExtraGalactic-AGN,0.041676,11.907
J2318+002,NGC 7603,349.736,0.2438,ExtraGalactic-AGN,0.013781,3.937
J0123-350,NGC 526A,20.9765,-35.0654,ExtraGalactic-AGN,,-1
J1410-424,2MASX J14104482-4228325,212.6868,-42.4757,ExtraGalactic-AGN,-0.034745,-9.927
J0051+174,Mrk 1148,12.9783,17.4331,ExtraGalactic-AGN,0.038577,11.022
J2318-423,NGC 7582,349.5984,-42.3706,ExtraGalactic-AGN,-0.02978,-8.509
J0451-038,MCG -01-13-025,72.9229,-3.8093,ExtraGalactic-AGN,0.048284,13.795
J0438-107,MCG -02-12-050,69.5591,-10.796,ExtraGalactic-AGN,0.031775,9.079
J1751+096,"4C 09.57,OT 081",267.8867,9.6502,ExtraGalactic-AGN,-0.020838,-5.954
J2242+447,Agl J2241+4454,340.7388,44.7217,Galactic-Compact-Binary-NS,0.022969,6.563
J1745-264,Swift J1745.1-2624,266.29421,-26.404,Galactic-Compact-Binary-BH,,-1
J1449-555,2MFGC 12018,222.3179,-55.5894,ExtraGalactic-AGN,,-1
J1747-299,SLX 1744-299,266.8579,-29.9994,Galactic-Compact-Isolated,,-1
J1824-248,AX J1824.5-2451,276.125,-24.85,Galactic-Compact-Binary-NS,0.000965,0.276
J1753-257,Swift J1753.7-2544,268.429,-25.742,Galactic-Compact-Binary-BH,,-1
J1741-657,Swift J1741.5-6548,265.35046,-65.79094,Galactic-Compact-Binary-NS,0.000261,0.075
J1824-248,"M 28,IGR J18245-2452",276.137,-24.8698,Galactic-Compact-Binary-NS,0.000965,0.276
J1344-613,V851 Cen,206.0039,-61.3664,Galactic-Star,,-1
J0917+017,GRB130505B,139.34124,1.70085,Unknown,0.464717,132.776
